Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,lag_1,lag_4,lag_12,rolling_mean_4
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,900646.94,1227148.13,936293.6,1162663.2525
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,898610.33,1620748.25,926294.02,1080528.8025
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,891025.39,902109.69,972292.31,898098.0874999999
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,836717.75,900646.94,979730.78,881750.1025
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398,971932.87,898610.33,955766.33,899571.585
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,1015654.6,891025.39,1309476.68,928832.6525
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,1062629.3,836717.75,1001512.21,971733.6299999999
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398,953331.45,971932.87,1086661.02,1000887.0549999999
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398,963910.81,1015654.6,1227148.13,998881.54
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,943951.67,1062629.3,1620748.25,980955.8075
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,1014218.8,953331.45,902109.69,968853.1825
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581,922898.38,963910.81,900646.94,961244.915
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,884233.67,943951.67,898610.33,941325.63
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,975479.83,1014218.8,891025.39,949207.67
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,941829.0,922898.38,836717.75,931110.22
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,1051518.45,884233.67,971932.87,963265.2375
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581,895973.02,975479.83,1015654.6,966200.075
34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581,965853.58,941829.0,1062629.3,963793.5125
34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581,966232.69,1051518.45,953331.45,969894.4349999999
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,945018.83,895973.02,963910.81,943269.53
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581,941311.83,965853.58,943951.67,954604.2324999999
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,947229.24,966232.69,1014218.8,949948.1475
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,943912.77,945018.83,922898.38,944368.1675
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,968258.09,941311.83,884233.67,950177.9824999999
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,923795.04,947229.24,975479.83,945798.7849999999
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,911106.22,943912.77,941829.0,936768.03
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,926934.57,968258.09,1051518.45,932523.48
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,903882.96,923795.04,895973.02,916429.6975
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,913236.62,911106.22,965853.58,913790.0925
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,851461.9,926934.57,966232.69,898879.0125
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,942236.45,903882.96,945018.83,902704.4825
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,956251.18,913236.62,941311.83,915796.5375000001
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,960418.54,851461.9,947229.24,927592.0175000001
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641,871404.6,942236.45,943912.77,932577.6925
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,926455.64,956251.18,968258.09,928632.49
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,930506.14,960418.54,923795.04,922196.2300000001
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,927249.61,871404.6,911106.22,913903.9974999999
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,902852.73,926455.64,926934.57,921766.03
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148,871847.85,930506.14,903882.96,908114.0825
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,954069.45,927249.61,913236.62,914004.9099999999
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,911788.79,902852.73,851461.9,910139.705
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,953693.23,871847.85,942236.45,922849.83
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,958063.87,954069.45,956251.18,944403.835
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,992621.93,911788.79,960418.54,954041.9550000001
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,991570.02,953693.23,871404.6,973987.2625000001
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,947552.44,958063.87,926455.64,972452.0650000001
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,1345595.82,992621.93,930506.14,1069335.0525
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,988742.08,991570.02,927249.61,1068365.0899999999
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,1084243.91,947552.44,902852.73,1091533.5625
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,1151052.86,1345595.82,871847.85,1142408.6675
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,1593655.96,988742.08,954069.45,1204423.7025
34,2012-01-06,953844.85,0,36.39,3.158,130.1575161,9.653,965512.36,1084243.91,911788.79,1198616.2725
34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,953844.85,1151052.86,953693.23,1166016.5075
34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,913755.12,1593655.96,958063.87,1106692.0725
34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,910899.05,965512.36,992621.93,936002.845
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,872450.37,953844.85,991570.02,912737.3474999999
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,939367.14,913755.12,947552.44,909117.92
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,1047658.09,910899.05,1345595.82,942593.6625000001
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,1123446.51,872450.37,988742.08,995730.5275
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,950154.24,939367.14,1084243.91,1015156.4950000001
34,2012-03-09,976393.43,0,42.7,3.667,130.7413793,9.653,990263.7,1047658.09,1151052.86,1027880.635
34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,976393.43,1123446.51,1593655.96,1010064.4700000001
34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,999298.43,950154.24,965512.36,979027.45
34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,945143.33,990263.7,953844.85,977774.7224999999
34,2012-04-06,1091020.37,0,54.42,3.864,131.0375484,9.575,938861.77,976393.43,913755.12,964924.24
34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,1091020.37,999298.43,910899.05,993580.975
34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,987353.65,945143.33,872450.37,990594.7799999999
34,2012-04-27,940299.87,0,66.49,3.81,131.1266667,9.575,977628.78,938861.77,939367.14,998716.1425000001
34,2012-05-04,991104.4,0,65.04,3.747,131.136,9.575,940299.87,1091020.37,1047658.09,999075.6675
34,2012-05-11,949625.52,0,61.92,3.685,131.1453333,9.575,991104.4,987353.65,1123446.51,974096.675
34,2012-05-18,998672.85,0,64.97,3.62,131.0983226,9.575,949625.52,977628.78,950154.24,964664.6425000001
34,2012-05-25,1015737.61,0,72.42,3.551,131.0287742,9.575,998672.85,940299.87,990263.7,969925.6599999999
34,2012-06-01,977062.44,0,70.41,3.483,130.9592258,9.575,1015737.61,991104.4,976393.43,988785.095
34,2012-06-08,999511.29,0,75.35,3.433,130.8896774,9.575,977062.44,949625.52,999298.43,985274.605
34,2012-06-15,982345.51,0,76.48,3.372,130.8295333,9.575,999511.29,998672.85,945143.33,997746.0475
34,2012-06-22,1000285.1,0,78.85,3.329,130.7929,9.575,982345.51,1015737.61,938861.77,993664.2124999999
34,2012-06-29,942970.63,0,81.91,3.257,130.7562667,9.575,1000285.1,977062.44,1091020.37,989801.085
34,2012-07-06,1007867.68,0,77.95,3.187,130.7196333,9.285,942970.63,999511.29,987353.65,981278.1325
34,2012-07-13,954677.75,0,74.02,3.224,130.683,9.285,1007867.68,982345.51,977628.78,983367.23
34,2012-07-20,950929.59,0,77.7,3.263,130.7012903,9.285,954677.75,1000285.1,940299.87,976450.29
34,2012-07-27,917883.79,0,77.3,3.356,130.7195806,9.285,950929.59,942970.63,991104.4,964111.4125
34,2012-08-03,973250.41,0,78.93,3.374,130.737871,9.285,917883.79,1007867.68,949625.52,957839.7025
34,2012-08-10,1004523.59,0,78.26,3.476,130.7561613,9.285,973250.41,954677.75,998672.85,949185.385
34,2012-08-17,1013820.86,0,77.78,3.552,130.7909677,9.285,1004523.59,950929.59,1015737.61,961646.845
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,1013820.86,917883.79,977062.44,977369.6625000001
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,926250.21,973250.41,999511.29,979461.2675000001
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,933487.71,1004523.59,982345.51,969520.5925
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,976415.56,1013820.86,1000285.1,962493.585
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,955211.7,926250.21,942970.63,947841.2949999999
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,943047.78,933487.71,1007867.68,952040.6875
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,928629.31,976415.56,954677.75,950826.0874999999
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,968896.68,955211.7,950929.59,948946.3675
34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,948613.39,943047.78,917883.79,947296.79
34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,963516.28,928629.31,973250.41,952413.915
35,2010-04-30,1096930.65,0,53.55,2.921,135.9170833,9.051,1110827.48,1189556.47,1230613.5,1145721.6175
35,2010-05-07,1182099.88,0,69.02,2.966,135.962,9.051,1096930.65,1198014.97,1168815.31,1122565.1625
35,2010-05-14,1104277.57,0,53.82,2.982,136.010394,9.051,1182099.88,1084487.55,1270658.64,1118586.3900000001
35,2010-05-21,1078182.18,0,63.31,2.958,136.0796521,9.051,1104277.57,1110827.48,1020651.74,1123533.895
35,2010-05-28,1223777.48,0,67.88,2.899,136.1489101,9.051,1078182.18,1096930.65,1162610.27,1115372.5699999998
35,2010-06-04,1282378.71,0,74.29,2.847,136.2181682,9.051,1223777.48,1182099.88,1150344.39,1147084.2774999999
35,2010-06-11,1160412.71,0,68.9,2.809,136.2874263,9.051,1282378.71,1104277.57,1117536.09,1172153.9849999999
35,2010-06-18,1198025.76,0,70.0,2.78,136.3243393,9.051,1160412.71,1078182.18,1078900.44,1186187.77
35,2010-06-25,1230245.74,0,78.02,2.808,136.3483143,9.051,1198025.76,1223777.48,1189556.47,1216148.665
35,2010-07-02,1245827.08,0,76.25,2.815,136.3722893,8.861,1230245.74,1282378.71,1198014.97,1217765.73
35,2010-07-09,1268766.76,0,82.69,2.793,136.3962643,8.861,1245827.08,1160412.71,1084487.55,1208627.8225
35,2010-07-16,1124414.87,0,78.26,2.783,136.4179827,8.861,1268766.76,1198025.76,1110827.48,1235716.335
35,2010-07-23,1121756.43,0,81.56,2.771,136.4366924,8.861,1124414.87,1230245.74,1096930.65,1217313.6125
35,2010-07-30,1139131.78,0,79.78,2.781,136.4554021,8.861,1121756.43,1245827.08,1182099.88,1190191.2850000001
35,2010-08-06,1180183.39,0,77.45,2.784,136.4741118,8.861,1139131.78,1268766.76,1104277.57,1163517.46
35,2010-08-13,1090587.5,0,77.36,2.805,136.4928214,8.861,1180183.39,1124414.87,1078182.18,1141371.6175000002
35,2010-08-20,1033719.5,0,75.16,2.779,136.5249182,8.861,1090587.5,1121756.43,1223777.48,1132914.775
35,2010-08-27,917693.06,0,70.31,2.755,136.557015,8.861,1033719.5,1139131.78,1282378.71,1110905.5425
35,2010-09-03,948660.79,0,78.52,2.715,136.5891118,8.861,917693.06,1180183.39,1160412.71,1055545.8624999998
35,2010-09-10,961685.98,1,70.38,2.699,136.6212085,8.861,948660.79,1090587.5,1198025.76,997665.2125
35,2010-09-17,831443.61,0,64.5,2.706,136.6338071,8.861,961685.98,1033719.5,1230245.74,965439.8325
35,2010-09-24,758069.78,0,67.08,2.713,136.6317821,8.861,831443.61,917693.06,1245827.08,914870.86
35,2010-10-01,771065.21,0,70.19,2.707,136.6297571,8.763,758069.78,948660.79,1268766.76,874965.04
35,2010-10-08,874615.32,0,57.78,2.764,136.6277321,8.763,771065.21,961685.98,1124414.87,830566.145
35,2010-10-15,798376.99,0,58.38,2.868,136.6401935,8.763,874615.32,831443.61,1121756.43,808798.48
35,2010-10-22,827705.82,0,52.82,2.917,136.688871,8.763,798376.99,758069.78,1139131.78,800531.825
35,2010-10-29,857797.33,0,61.02,2.921,136.7375484,8.763,827705.82,771065.21,1180183.39,817940.835
35,2010-11-05,843755.12,0,45.91,2.917,136.7862258,8.763,857797.33,874615.32,1090587.5,839623.865
35,2010-11-12,870914.69,0,45.9,2.931,136.8349032,8.763,843755.12,798376.99,1033719.5,831908.815
35,2010-11-19,846850.35,0,50.81,3.0,136.7715714,8.763,870914.69,827705.82,917693.06,850043.2399999999
35,2010-11-26,1781866.98,1,46.67,3.039,136.6895714,8.763,846850.35,857797.33,948660.79,854829.3724999999
35,2010-12-03,982598.88,0,41.81,3.046,136.6075714,8.763,1781866.98,843755.12,961685.98,1085846.7850000001
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763,982598.88,870914.69,831443.61,1120557.725
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763,1108580.19,846850.35,758069.78,1179974.1
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763,1314987.4,1781866.98,771065.21,1297008.3624999998
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763,1779236.54,982598.88,874615.32,1296350.7525
35,2011-01-07,649289.75,0,34.42,3.193,136.7332569,8.549,576332.05,1108580.19,798376.99,1194784.045
35,2011-01-14,687670.78,0,25.7,3.205,136.803477,8.549,649289.75,1314987.4,827705.82,1079961.435
35,2011-01-21,659902.07,0,30.13,3.229,136.8870657,8.549,687670.78,1779236.54,857797.33,923132.28
35,2011-01-28,633289.78,0,23.64,3.237,136.9706544,8.549,659902.07,576332.05,843755.12,643298.6625
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549,633289.78,649289.75,870914.69,657538.095
35,2011-02-11,859258.17,1,30.45,3.239,137.1378318,8.549,747577.05,687670.78,846850.35,682109.92
35,2011-02-18,865305.88,0,39.32,3.245,137.2511849,8.549,859258.17,659902.07,1781866.98,725006.7675000001
35,2011-02-25,841129.26,0,33.05,3.274,137.3764439,8.549,865305.88,633289.78,982598.88,776357.7200000001
35,2011-03-04,850448.54,0,36.99,3.433,137.5017028,8.549,841129.26,747577.05,1108580.19,828317.59
35,2011-03-11,830601.39,0,43.64,3.582,137.6269617,8.549,850448.54,859258.17,1314987.4,854035.4625
35,2011-03-18,800662.82,0,46.65,3.631,137.7398929,8.549,830601.39,865305.88,1779236.54,846871.2675
35,2011-03-25,762184.1,0,40.11,3.625,137.8478929,8.549,800662.82,841129.26,576332.05,830710.5025
35,2011-04-01,762620.94,0,37.27,3.638,137.9558929,8.512,762184.1,850448.54,649289.75,810974.2125
35,2011-04-08,813352.41,0,46.87,3.72,138.0638929,8.512,762620.94,830601.39,687670.78,789017.3125
35,2011-04-15,795157.2,0,52.24,3.821,138.1646952,8.512,813352.41,800662.82,659902.07,784705.0675
35,2011-04-22,841778.34,0,50.02,3.892,138.2475036,8.512,795157.2,762184.1,633289.78,783328.6625
35,2011-04-29,811824.06,0,61.71,3.962,138.3303119,8.512,841778.34,762620.94,747577.05,803227.2224999999
35,2011-05-06,835181.18,0,56.48,4.046,138.4131202,8.512,811824.06,813352.41,859258.17,815528.0025
35,2011-05-13,826155.95,0,60.07,4.066,138.4959286,8.512,835181.18,795157.2,865305.88,820985.195
35,2011-05-20,776838.56,0,60.22,4.062,138.587106,8.512,826155.95,841778.34,841129.26,828734.8825000001
35,2011-05-27,850708.6,0,66.43,3.985,138.6782834,8.512,776838.56,811824.06,850448.54,812499.9375000001
35,2011-06-03,955466.84,0,74.17,3.922,138.7694608,8.512,850708.6,835181.18,830601.39,822221.0725
35,2011-06-10,855130.21,0,73.26,3.881,138.8606382,8.512,955466.84,826155.95,800662.82,852292.4875
35,2011-06-17,828594.86,0,67.03,3.842,139.0028333,8.512,855130.21,776838.56,762184.1,859536.0525
35,2011-06-24,849397.57,0,72.02,3.804,139.1832917,8.512,828594.86,850708.6,762620.94,872475.1275
35,2011-07-01,874453.88,0,73.76,3.748,139.36375,8.684,849397.57,955466.84,813352.41,872147.37
35,2011-07-08,827717.85,0,76.87,3.711,139.5442083,8.684,874453.88,855130.21,795157.2,851894.1299999999
35,2011-07-15,813845.5,0,77.83,3.76,139.7006325,8.684,827717.85,828594.86,841778.34,845041.0399999999
35,2011-07-22,820188.42,0,82.28,3.811,139.7969712,8.684,813845.5,849397.57,811824.06,841353.7
35,2011-07-29,770820.27,0,79.41,3.829,139.8933099,8.684,820188.42,874453.88,835181.18,834051.4125000001
35,2011-08-05,826820.71,0,78.14,3.842,139.9896486,8.684,770820.27,827717.85,826155.95,808143.01
35,2011-08-12,819911.89,0,76.67,3.812,140.0859873,8.684,826820.71,813845.5,776838.56,807918.7250000001
35,2011-08-19,820288.35,0,72.97,3.747,140.1289205,8.684,819911.89,820188.42,850708.6,809435.3225
35,2011-08-26,897037.25,0,72.88,3.704,140.1629528,8.684,820288.35,770820.27,955466.84,809460.305
35,2011-09-02,813486.55,0,71.44,3.703,140.196985,8.684,897037.25,826820.71,855130.21,841014.55
35,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684,813486.55,819911.89,828594.86,837681.01
35,2011-09-16,738792.11,0,69.65,3.742,140.2735,8.684,922440.64,820288.35,849397.57,863313.1975
35,2011-09-23,705802.45,0,63.61,3.711,140.32725,8.684,738792.11,897037.25,874453.88,842939.1375
35,2011-09-30,749676.95,0,70.92,3.645,140.381,8.684,705802.45,813486.55,827717.85,795130.4375
35,2011-10-07,791637.53,0,56.91,3.583,140.43475,8.745,749676.95,922440.64,813845.5,779178.0375000001
35,2011-10-14,772859.25,0,64.78,3.541,140.4784194,8.745,791637.53,738792.11,820188.42,746477.26
35,2011-10-21,811328.4,0,59.62,3.57,140.4616048,8.745,772859.25,705802.45,770820.27,754994.0449999999
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745,811328.4,749676.95,826820.71,781375.5325
35,2011-11-04,653468.75,0,44.46,3.551,140.4279758,8.745,808821.5,791637.53,819911.89,796161.6699999999
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,653468.75,772859.25,820288.35,761619.475
35,2011-11-18,820964.1,0,51.42,3.53,140.4127857,8.745,880576.33,811328.4,897037.25,788548.745
35,2011-11-25,1733822.4,1,47.88,3.492,140.4217857,8.745,820964.1,808821.5,813486.55,790957.67
35,2011-12-02,903606.03,0,50.55,3.452,140.4307857,8.745,1733822.4,653468.75,922440.64,1022207.895
35,2011-12-09,948964.99,0,46.28,3.415,140.4397857,8.745,903606.03,880576.33,738792.11,1084742.215
35,2011-12-16,1115255.65,0,40.68,3.413,140.4700795,8.745,948964.99,820964.1,705802.45,1101839.38
35,2011-12-23,1550214.02,0,41.59,3.389,140.528765,8.745,1115255.65,1733822.4,749676.95,1175412.2675
35,2011-12-30,904650.55,1,37.85,3.389,140.5874505,8.745,1550214.02,903606.03,791637.53,1129510.1724999999
35,2012-01-06,671708.09,0,35.8,3.422,140.6461359,8.744,904650.55,948964.99,772859.25,1129771.3025
35,2012-01-13,625135.11,0,41.3,3.513,140.7048214,8.744,671708.09,1115255.65,811328.4,1060457.0775
35,2012-01-20,669850.04,0,30.35,3.533,140.8086118,8.744,625135.11,1550214.02,808821.5,937926.9425
35,2012-01-27,588722.99,0,36.96,3.567,140.9124021,8.744,669850.04,904650.55,653468.75,717835.9475
35,2012-02-03,746901.03,0,42.52,3.617,141.0161924,8.744,588722.99,671708.09,880576.33,638854.0575
35,2012-02-10,849779.14,1,37.86,3.64,141.1199827,8.744,746901.03,625135.11,820964.1,657652.2925
35,2012-02-17,824568.39,0,37.24,3.695,141.2140357,8.744,849779.14,669850.04,1733822.4,713813.3
35,2012-02-24,805028.74,0,41.74,3.739,141.3007857,8.744,824568.39,588722.99,903606.03,752492.8875
35,2012-03-02,766571.1,0,40.07,3.816,141.3875357,8.744,805028.74,746901.03,948964.99,806569.325
35,2012-03-09,796351.35,0,44.32,3.848,141.4742857,8.744,766571.1,849779.14,1115255.65,811486.8425
35,2012-03-16,793045.82,0,49.6,3.862,141.55478,8.744,796351.35,824568.39,1550214.02,798129.895
35,2012-03-23,760671.1,0,57.3,3.9,141.6269332,8.744,793045.82,805028.74,904650.55,790249.2525000001
35,2012-03-30,744525.69,0,49.4,3.953,141.6990864,8.744,760671.1,766571.1,671708.09,779159.8425
35,2012-04-06,860293.46,0,48.73,3.996,141.7712396,8.876,744525.69,796351.35,625135.11,773648.49
35,2012-04-13,788633.42,0,52.22,4.044,141.8433929,8.876,860293.46,793045.82,669850.04,789634.0175000001
35,2012-04-20,794660.24,0,62.62,4.027,141.9015262,8.876,788633.42,760671.1,588722.99,788530.9175
35,2012-04-27,721212.45,0,52.33,4.004,141.9596595,8.876,794660.24,744525.69,746901.03,797028.2025
35,2012-05-04,772036.6,0,53.68,3.951,142.0177929,8.876,721212.45,860293.46,849779.14,791199.8925000001
35,2012-05-11,802383.63,0,58.97,3.889,142.0759262,8.876,772036.6,788633.42,824568.39,769135.6775
35,2012-05-18,819196.68,0,65.15,3.848,142.0970115,8.876,802383.63,794660.24,805028.74,772573.23
35,2012-05-25,822167.17,0,64.77,3.798,142.1032776,8.876,819196.68,721212.45,766571.1,778707.3400000001
35,2012-06-01,932195.52,0,73.4,3.742,142.1095438,8.876,822167.17,772036.6,796351.35,803946.02
35,2012-06-08,873415.01,0,64.05,3.689,142.1158099,8.876,932195.52,802383.63,793045.82,843985.7500000001
35,2012-06-15,848289.41,0,69.52,3.62,142.1292548,8.876,873415.01,819196.68,760671.1,861743.595
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,848289.41,822167.17,744525.69,869016.7775000001
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,911696.0,932195.52,860293.46,891398.985
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,892133.41,873415.01,788633.42,881383.4575
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,985479.64,848289.41,794660.24,909399.615
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,825763.48,911696.0,721212.45,903768.1325000001
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,841224.74,892133.41,772036.6,886150.3175
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,808030.15,985479.64,802383.63,865124.5025
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,866216.36,825763.48,819196.68,835308.6825000001
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,888368.8,841224.74,822167.17,850960.0125
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,887979.47,808030.15,932195.52,862648.6950000001
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,895274.72,866216.36,873415.01,884459.8375
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,931278.97,888368.8,848289.41,900725.49
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,984833.35,887979.47,911696.0,924841.6275
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,821568.64,895274.72,892133.41,908238.92
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,772302.94,931278.97,985479.64,877495.975
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,814099.86,984833.35,825763.48,848201.1974999999
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,866064.4,821568.64,841224.74,818508.96
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,873643.14,772302.94,808030.15,831527.585
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,829284.67,814099.86,866216.36,845773.0175000001
36,2010-04-30,457899.64,0,70.9,2.725,209.170772,8.464,434116.8,435972.82,467546.74,451701.52249999996
36,2010-05-07,489372.02,0,75.56,2.786,209.1215867,8.464,457899.64,453016.91,469563.7,457183.2275
36,2010-05-14,476733.74,0,77.53,2.805,209.118536,8.464,489372.02,483699.56,470281.03,466272.005
36,2010-05-21,474917.98,0,77.34,2.767,209.3922937,8.464,476733.74,434116.8,447519.44,464530.55
36,2010-05-28,447050.42,0,80.87,2.716,209.6660514,8.464,474917.98,457899.64,480203.43,474730.845
36,2010-06-04,471088.88,0,79.93,2.664,209.9398091,8.464,447050.42,489372.02,441434.2,472018.54
36,2010-06-11,467711.18,0,82.3,2.615,210.2135668,8.464,471088.88,476733.74,428851.99,467447.755
36,2010-06-18,485694.72,0,84.37,2.572,210.2108417,8.464,467711.18,474917.98,404438.51,465192.115
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464,485694.72,447050.42,435972.82,467886.3
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36,434879.87,471088.88,453016.91,464843.6625
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36,434252.15,467711.18,483699.56,455634.48
36,2010-07-16,466962.04,0,84.43,2.561,209.8630532,8.36,471713.59,485694.72,434116.8,456635.0825
36,2010-07-23,452021.2,0,82.6,2.542,209.9958663,8.36,466962.04,434879.87,457899.64,451951.9125
36,2010-07-30,432451.91,0,81.88,2.602,210.1286794,8.36,452021.2,434252.15,489372.02,456237.245
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36,432451.91,471713.59,476733.74,455787.185
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36,467442.94,466962.04,474917.98,454719.52249999996
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36,470436.8,452021.2,447050.42,455588.21249999997
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36,437949.9,432451.91,471088.88,452070.38749999995
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36,412050.73,467442.94,467711.18,446970.0925
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36,431294.45,470436.8,485694.72,437932.97000000003
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36,434471.38,437949.9,434879.87,428941.615
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36,454694.21,412050.73,434252.15,433127.6925
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476,419348.59,431294.45,471713.59,434952.15750000003
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476,422169.47,434471.38,466962.04,432670.9125
